DATASET_COLORSTRIP
SEPARATOR SPACE
DATASET_LABEL host
COLOR #FC8D62
COLOR_BRANCHES 0
DATA
NC_026434.1|H1N1|USA|Homo_sapiens|2009-04-09 #FF000D Homo_sapiens
NC_026429.1|H7N9|China|Homo_sapiens|2013-03-05 #FF000D Homo_sapiens
MH169355.1|H7N7|South_Korea|Anatidae|2016-11-23 #A5DCC2 Anatidae
MG770146.1|H1N1|South_Korea|Aves|2016-11-07 #BDE5BE Aves
MG770154.1|H1N1|South_Korea|Aves|2016-11-07 #BDE5BE Aves
MG770162.1|H1N1|South_Korea|Aves|2016-11-07 #BDE5BE Aves
MG770178.1|H1N1|South_Korea|Aves|2016-11-07 #BDE5BE Aves
MF673167.1|H3N2|China|Homo_sapiens|2017-08-07 #FF000D Homo_sapiens
MG386184.1|H3N3|South_Korea|Aves|2016-11-03 #BDE5BE Aves
KX703021.1|H11N9|South_Korea|Anatidae|2016-01-21 #A5DCC2 Anatidae
MF973227.1|H5N8|Zimbabwe|Gallus_gallus|2017-05-25 #D5EEBA Gallus_gallus
KJ907497.1|H3N1|China|Sibirionetta_formosa|2012-05-05 #EDF8B6 Sibirionetta_formosa
KJ907505.1|H3N2|China|Sibirionetta_formosa|2013-11-01 #EDF8B6 Sibirionetta_formosa
KJ907513.1|H3N2|China|Sibirionetta_formosa|2013-11-01 #EDF8B6 Sibirionetta_formosa
KJ907521.1|H3N3|China|Numenius_arquata|2013-04-01 #FBFBB5 Numenius_arquata
KJ907529.1|H3N6|China|Numenius_arquata|2013-04-01 #FBFBB5 Numenius_arquata
KJ907537.1|H3N6|China|Numenius_arquata|2013-04-01 #FBFBB5 Numenius_arquata
KJ907545.1|H3N8|China|Sibirionetta_formosa|2013-11-01 #EDF8B6 Sibirionetta_formosa
KJ907553.1|H3N8|China|Sibirionetta_formosa|2012-05-01 #EDF8B6 Sibirionetta_formosa
KJ907561.1|H4N6|China|Anatidae|2011-12-01 #A5DCC2 Anatidae
KJ907569.1|H4N6|China|Anatidae|2011-12-01 #A5DCC2 Anatidae
KJ907577.1|H4N8|China|Anser_anser|2013-09-01 #EDECBD Anser_anser
KJ907585.1|H4N8|China|Anser_anser|2013-09-01 #EDECBD Anser_anser
KJ907593.1|H4N8|China|Anser_anser|2013-09-01 #EDECBD Anser_anser
KJ907609.1|H5N1|China|Gallus_gallus|2013-04-01 #D5EEBA Gallus_gallus
KJ907617.1|H5N1|China|Gallus_gallus|2013-05-01 #D5EEBA Gallus_gallus
KJ907625.1|H5N1|China|Parus_major|2013-10-01 #DFDDC5 Parus_major
KJ907633.1|H5N1|China|Anatidae|2013-04-01 #A5DCC2 Anatidae
KJ907641.1|H5N1|China|Anas_platyrhynchos|2013-08-01 #D2CFCE Anas_platyrhynchos
KJ907657.1|H6N1|China|Anas_crecca|2013-12-01 #C4C0D6 Anas_crecca
KJ907665.1|H6N1|China|Anas_crecca|2013-12-01 #C4C0D6 Anas_crecca
KJ907673.1|H6N2|China|Anas_crecca|2013-12-01 #C4C0D6 Anas_crecca
KJ907681.1|H6N2|China|Anas_platyrhynchos|2013-10-01 #D2CFCE Anas_platyrhynchos
KJ907689.1|H9N2|China|Anatidae|2012-07-01 #A5DCC2 Anatidae
KJ907697.1|H9N2|China|Otis_tarda|2012-04-01 #C5B3CD Otis_tarda
KJ907705.1|H9N2|China|Gallus_gallus|2013-10-01 #D5EEBA Gallus_gallus
KJ907713.1|H13N6|China|Anas_platyrhynchos|2013-10-01 #D2CFCE Anas_platyrhynchos
KJ907721.1|H6N1|China|Anas_crecca|2013-12-01 #C4C0D6 Anas_crecca
KJ907729.1|H3N2|China|Sibirionetta_formosa|2013-11-01 #EDF8B6 Sibirionetta_formosa
MG572475.1|H7N9|China|Homo_sapiens|2017-02-13 #FF000D Homo_sapiens
MG572483.1|H7N9|China|Homo_sapiens|2017-03-19 #FF000D Homo_sapiens
MG572490.1|H7N9|China|Homo_sapiens|2017-04-20 #FF000D Homo_sapiens
MK028596.1|H4N6|China|Anas_platyrhynchos|2011-03-10 #D2CFCE Anas_platyrhynchos
MF455310.1|H7N9|China|Homo_sapiens|2017-01 #FF000D Homo_sapiens
MF455318.1|H7N9|China|Homo_sapiens|2017-03 #FF000D Homo_sapiens
MG198922.1|H3N2|China|Homo_sapiens|2017-07-15 #FF000D Homo_sapiens
MG572190.1|H1N1|Brazil|Sus_scrofa|2014-06 #D1A7B7 Sus_scrofa
MF987895.1|H7N1|South_Korea|Aves|2015-11-27 #BDE5BE Aves
KP179324.1|H6N2|Mexico|Anas_platyrhynchos|2007-11-04 #D2CFCE Anas_platyrhynchos
KR010397.1|H4N6|China|Anas_platyrhynchos|2014-04-18 #D2CFCE Anas_platyrhynchos
KR010405.1|H4N6|China|Anas_platyrhynchos|2014-09-04 #D2CFCE Anas_platyrhynchos
KR010413.1|H5N1|China|Anatidae|2014-10-26 #A5DCC2 Anatidae
KR010421.1|H9N2|China|Anas_crecca|2014-04-21 #C4C0D6 Anas_crecca
KR010429.1|H9N7|China|Himantopus_himantopus|2014-10-07 #DE9AA2 Himantopus_himantopus
KR010437.1|H13N6|China|Numenius_arquata|2014-10-18 #FBFBB5 Numenius_arquata
KR010445.1|H13N8|China|Numenius_arquata|2014-10-18 #FBFBB5 Numenius_arquata
KJ781220.1|H6N6|China|Anatidae|2010 #A5DCC2 Anatidae
MH018679.1|H9N2|China|Gallus_gallus|2017-10 #D5EEBA Gallus_gallus
MF461182.1|H13N2|China|Larus_crassirostris|2016-12-28 #EB8E8B Larus_crassirostris
MF461190.1|H13N8|China|Larus_crassirostris|2016-12-28 #EB8E8B Larus_crassirostris
MG982494.1|H3N2|USA|Sus_scrofa|2017-11-10 #D1A7B7 Sus_scrofa
KJ907489.1|H1N2|China|Grus_nigricollis|2013-11-16 #F88275 Grus_nigricollis
KJ907649.1|H5N5|China|Anatidae|2011-03-01 #A5DCC2 Anatidae
MG266066.1|H7N9|USA|Spatula_discors|2016-09-07 #E58882 Spatula_discors
KX960165.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960167.1|H5N1|China|Aves|2015-01-07 #BDE5BE Aves
KX960169.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960171.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960173.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960175.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960177.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960179.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960181.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960183.1|H5N6|China|Aves|2015-01-07 #BDE5BE Aves
KX960185.1|H5N1|China|Aves|2015-01-07 #BDE5BE Aves
MF988325.1|H7N2|USA|Gallus_gallus|1999 #D5EEBA Gallus_gallus
MF370248.1|H7N9|China|Homo_sapiens|2017-02-04 #FF000D Homo_sapiens
KX078487.1|H1N1|India|Homo_sapiens|2015-03-17 #FF000D Homo_sapiens
KX078495.1|H1N1|India|Homo_sapiens|2015-03-09 #FF000D Homo_sapiens
KX078503.1|H1N1|India|Homo_sapiens|2015-03-05 #FF000D Homo_sapiens
KX078511.2|H1N1|India|Homo_sapiens|2015-03-14 #FF000D Homo_sapiens
KX078519.1|H1N1|India|Homo_sapiens|2015-03-18 #FF000D Homo_sapiens
KY785903.1|H9N2|Hong_Kong|Galliformes|1997 #CB9297 Galliformes
KY888032.1|H1N1|USA|Sus_scrofa|2017-02-27 #D1A7B7 Sus_scrofa
KY888040.1|H1N2|USA|Sus_scrofa|2017-03-17 #D1A7B7 Sus_scrofa
KY750632.1|H5N1|Viet_Nam|Gallus_gallus|2014-01-20 #D5EEBA Gallus_gallus
KX066873.1|H1N1|South_Korea|Aves|2014-12-02 #BDE5BE Aves
KY818813.1|H7N9|USA|Gallus_gallus|2017-03-03 #D5EEBA Gallus_gallus
KY818821.1|H7N9|USA|Gallus_gallus|2017-03-06 #D5EEBA Gallus_gallus
KY818829.1|H7N9|USA|Numididae_sp.|2017-03-12 #B19DAB Numididae_sp.
KY818837.1|H7N9|USA|Gallus_gallus|2017-03-14 #D5EEBA Gallus_gallus
